state,year,month,mean_percentile,region
Pennsylvania,2023,8,49.4433408071749,Northeast
Pennsylvania,2023,9,48.6860151515152,Northeast
Pennsylvania,2023,10,,Northeast
Pennsylvania,2023,11,53.2950681818182,Northeast
Pennsylvania,2023,12,50.2018625,Northeast
Pennsylvania,2024,1,,Northeast
Pennsylvania,2024,2,,Northeast
Pennsylvania,2024,3,,Northeast
Pennsylvania,2024,4,,Northeast
Pennsylvania,2024,5,,Northeast
Pennsylvania,2024,6,,Northeast
Pennsylvania,2024,7,,Northeast
Pennsylvania,2024,8,,Northeast
Pennsylvania,2024,9,,Northeast
Pennsylvania,2024,10,,Northeast
Pennsylvania,2024,11,,Northeast
Pennsylvania,2024,12,,Northeast
Rhode Island,2020,1,,Northeast
Rhode Island,2020,2,,Northeast
Rhode Island,2020,3,,Northeast
Rhode Island,2020,4,,Northeast
Rhode Island,2020,5,,Northeast
Rhode Island,2020,6,,Northeast
Rhode Island,2020,7,,Northeast
Rhode Island,2020,8,,Northeast
Rhode Island,2020,9,,Northeast
Rhode Island,2020,10,,Northeast
Rhode Island,2020,11,,Northeast
Rhode Island,2020,12,,Northeast
Rhode Island,2021,1,,Northeast
Rhode Island,2021,2,,Northeast
Rhode Island,2021,3,,Northeast
Rhode Island,2021,4,,Northeast
Rhode Island,2021,5,,Northeast
Rhode Island,2021,6,,Northeast
Rhode Island,2021,7,,Northeast
Rhode Island,2021,8,,Northeast
Rhode Island,2021,9,,Northeast
Rhode Island,2021,10,,Northeast
Rhode Island,2021,11,,Northeast
Rhode Island,2021,12,,Northeast
Rhode Island,2022,1,,Northeast
Rhode Island,2022,2,,Northeast
Rhode Island,2022,3,,Northeast
Rhode Island,2022,4,,Northeast
Rhode Island,2022,5,,Northeast
Rhode Island,2022,6,,Northeast
Rhode Island,2022,7,,Northeast
Rhode Island,2022,8,,Northeast
Rhode Island,2022,9,,Northeast
Rhode Island,2022,10,,Northeast
Rhode Island,2022,11,,Northeast
Rhode Island,2022,12,,Northeast
Rhode Island,2023,1,,Northeast
Rhode Island,2023,2,,Northeast
Rhode Island,2023,3,,Northeast
Rhode Island,2023,4,,Northeast
Rhode Island,2023,5,,Northeast
Rhode Island,2023,6,,Northeast
Rhode Island,2023,7,,Northeast
Rhode Island,2023,8,,Northeast
Rhode Island,2023,9,47.6112012934519,Northeast
Rhode Island,2023,10,,Northeast
Rhode Island,2023,11,,Northeast
Rhode Island,2023,12,,Northeast
Rhode Island,2024,1,,Northeast
Rhode Island,2024,2,,Northeast
Rhode Island,2024,3,,Northeast
Rhode Island,2024,4,,Northeast
Rhode Island,2024,5,,Northeast
Rhode Island,2024,6,,Northeast
Rhode Island,2024,7,,Northeast
Rhode Island,2024,8,,Northeast
Rhode Island,2024,9,,Northeast
Rhode Island,2024,10,,Northeast
Rhode Island,2024,11,,Northeast
Rhode Island,2024,12,,Northeast
South Carolina,2020,1,,South
South Carolina,2020,2,,South
South Carolina,2020,3,,South
South Carolina,2020,4,,South
South Carolina,2020,5,,South
South Carolina,2020,6,,South
South Carolina,2020,7,,South
South Carolina,2020,8,,South
South Carolina,2020,9,,South
South Carolina,2020,10,,South
South Carolina,2020,11,,South
South Carolina,2020,12,,South
South Carolina,2021,1,,South
South Carolina,2021,2,,South
South Carolina,2021,3,,South
South Carolina,2021,4,,South
South Carolina,2021,5,,South
South Carolina,2021,6,,South
South Carolina,2021,7,,South
South Carolina,2021,8,,South
South Carolina,2021,9,,South
South Carolina,2021,10,,South
South Carolina,2021,11,,South
South Carolina,2021,12,,South
South Carolina,2022,1,,South
South Carolina,2022,2,,South
South Carolina,2022,3,,South
South Carolina,2022,4,,South
South Carolina,2022,5,,South
South Carolina,2022,6,50.3855939616253,South
South Carolina,2022,7,,South
South Carolina,2022,8,,South
South Carolina,2022,9,,South
South Carolina,2022,10,,South
South Carolina,2022,11,,South
South Carolina,2022,12,,South
South Carolina,2023,1,46.60746875,South
South Carolina,2023,2,,South
South Carolina,2023,3,,South
South Carolina,2023,4,,South
South Carolina,2023,5,,South
South Carolina,2023,6,,South
South Carolina,2023,7,,South
South Carolina,2023,8,,South
South Carolina,2023,9,,South
South Carolina,2023,10,,South
South Carolina,2023,11,,South
South Carolina,2023,12,,South
South Carolina,2024,1,100,South
South Carolina,2024,2,,South
South Carolina,2024,3,,South
South Carolina,2024,4,,South
South Carolina,2024,5,,South
South Carolina,2024,6,,South
South Carolina,2024,7,,South
South Carolina,2024,8,,South
South Carolina,2024,9,,South
South Carolina,2024,10,,South
South Carolina,2024,11,,South
South Carolina,2024,12,,South
South Dakota,2020,1,,Midwest
South Dakota,2020,2,,Midwest
South Dakota,2020,3,,Midwest
South Dakota,2020,4,,Midwest
South Dakota,2020,5,,Midwest
South Dakota,2020,6,,Midwest
South Dakota,2020,7,,Midwest
South Dakota,2020,8,,Midwest
South Dakota,2020,9,,Midwest
South Dakota,2020,10,,Midwest
South Dakota,2020,11,,Midwest
South Dakota,2020,12,,Midwest
South Dakota,2021,1,,Midwest
South Dakota,2021,2,,Midwest
South Dakota,2021,3,,Midwest
South Dakota,2021,4,,Midwest
South Dakota,2021,5,,Midwest
South Dakota,2021,6,,Midwest
South Dakota,2021,7,,Midwest
South Dakota,2021,8,,Midwest
South Dakota,2021,9,,Midwest
South Dakota,2021,10,,Midwest
South Dakota,2021,11,,Midwest
South Dakota,2021,12,,Midwest
South Dakota,2022,1,,Midwest
South Dakota,2022,2,,Midwest
South Dakota,2022,3,,Midwest
South Dakota,2022,4,,Midwest
South Dakota,2022,5,,Midwest
South Dakota,2022,6,,Midwest
South Dakota,2022,7,,Midwest
South Dakota,2022,8,,Midwest
South Dakota,2022,9,,Midwest
South Dakota,2022,10,,Midwest
South Dakota,2022,11,,Midwest
South Dakota,2022,12,,Midwest
South Dakota,2023,1,,Midwest
South Dakota,2023,2,,Midwest
South Dakota,2023,3,,Midwest
South Dakota,2023,4,49.7437861842105,Midwest
South Dakota,2023,5,,Midwest
South Dakota,2023,6,,Midwest
South Dakota,2023,7,,Midwest
South Dakota,2023,8,,Midwest
South Dakota,2023,9,,Midwest
South Dakota,2023,10,,Midwest
South Dakota,2023,11,,Midwest
South Dakota,2023,12,,Midwest
South Dakota,2024,1,61.6553181818182,Midwest
South Dakota,2024,2,,Midwest
South Dakota,2024,3,,Midwest
South Dakota,2024,4,,Midwest
South Dakota,2024,5,,Midwest
South Dakota,2024,6,,Midwest
South Dakota,2024,7,,Midwest
South Dakota,2024,8,,Midwest
South Dakota,2024,9,,Midwest
South Dakota,2024,10,,Midwest
South Dakota,2024,11,,Midwest
South Dakota,2024,12,,Midwest
Tennessee,2020,1,,South
Tennessee,2020,2,,South
Tennessee,2020,3,,South
Tennessee,2020,4,,South
Tennessee,2020,5,,South
Tennessee,2020,6,,South
Tennessee,2020,7,,South
Tennessee,2020,8,,South
Tennessee,2020,9,,South
Tennessee,2020,10,,South
Tennessee,2020,11,,South
Tennessee,2020,12,,South
Tennessee,2021,1,,South
Tennessee,2021,2,,South
Tennessee,2021,3,,South
Tennessee,2021,4,,South
Tennessee,2021,5,,South
Tennessee,2021,6,,South
Tennessee,2021,7,,South
Tennessee,2021,8,,South
Tennessee,2021,9,,South
Tennessee,2021,10,,South
Tennessee,2021,11,,South
Tennessee,2021,12,,South
Tennessee,2022,1,,South
Tennessee,2022,2,,South
Tennessee,2022,3,,South
Tennessee,2022,4,,South
Tennessee,2022,5,,South
Tennessee,2022,6,,South
Tennessee,2022,7,,South
Tennessee,2022,8,,South
Tennessee,2022,9,,South
Tennessee,2022,10,,South
Tennessee,2022,11,,South
Tennessee,2022,12,,South
Tennessee,2023,1,,South
Tennessee,2023,2,,South
Tennessee,2023,3,,South
Tennessee,2023,4,,South
Tennessee,2023,5,,South
Tennessee,2023,6,50.6677280513919,South
Tennessee,2023,7,48.6979471153846,South
Tennessee,2023,8,,South
Tennessee,2023,9,,South
Tennessee,2023,10,,South
Tennessee,2023,11,,South
Tennessee,2023,12,48.4358024691358,South
Tennessee,2024,1,,South
Tennessee,2024,2,,South
Tennessee,2024,3,,South
Tennessee,2024,4,,South
Tennessee,2024,5,,South
Tennessee,2024,6,,South
Tennessee,2024,7,,South
Tennessee,2024,8,,South
Tennessee,2024,9,,South
Tennessee,2024,10,,South
Tennessee,2024,11,,South
Tennessee,2024,12,,South
Texas,2020,1,,South
Texas,2020,2,,South
Texas,2020,3,,South
Texas,2020,4,,South
Texas,2020,5,,South
Texas,2020,6,,South
Texas,2020,7,,South
Texas,2020,8,,South
Texas,2020,9,,South
Texas,2020,10,,South
Texas,2020,11,,South
Texas,2020,12,,South
Texas,2021,1,,South
Texas,2021,2,,South
Texas,2021,3,,South
Texas,2021,4,,South
Texas,2021,5,,South
Texas,2021,6,49.7102069234368,South
Texas,2021,7,,South
Texas,2021,8,,South
Texas,2021,9,,South
Texas,2021,10,,South
Texas,2021,11,,South
Texas,2021,12,,South
Texas,2022,1,,South
Texas,2022,2,49.9194918566775,South
Texas,2022,3,50.3167019498607,South
Texas,2022,4,,South
Texas,2022,5,,South
Texas,2022,6,,South
Texas,2022,7,,South
Texas,2022,8,,South
Texas,2022,9,,South
Texas,2022,10,,South
Texas,2022,11,,South
Texas,2022,12,51.2267145564822,South
Texas,2023,1,,South
Texas,2023,2,50.1544972826087,South
Texas,2023,3,,South
Texas,2023,4,,South
Texas,2023,5,,South
Texas,2023,6,48.4377464183381,South
Texas,2023,7,,South
Texas,2023,8,,South
Texas,2023,9,,South
Texas,2023,10,,South
Texas,2023,11,,South
Texas,2023,12,48.6848163265306,South
Texas,2024,1,,South
Texas,2024,2,,South
Texas,2024,3,,South
Texas,2024,4,,South
Texas,2024,5,,South
Texas,2024,6,,South
Texas,2024,7,,South
Texas,2024,8,,South
Texas,2024,9,,South
Texas,2024,10,,South
Texas,2024,11,,South
Texas,2024,12,,South
Utah,2020,1,,West
Utah,2020,2,,West
Utah,2020,3,,West
Utah,2020,4,,West
Utah,2020,5,,West
Utah,2020,6,,West
Utah,2020,7,,West
Utah,2020,8,,West
Utah,2020,9,,West
Utah,2020,10,,West
Utah,2020,11,,West
Utah,2020,12,,West
Utah,2021,1,,West
Utah,2021,2,,West
Utah,2021,3,,West
Utah,2021,4,,West
Utah,2021,5,,West
Utah,2021,6,,West
Utah,2021,7,,West
Utah,2021,8,51.4561975274178,West
Utah,2021,9,,West
Utah,2021,10,,West
Utah,2021,11,,West
Utah,2021,12,,West
Utah,2022,1,,West
Utah,2022,2,,West
Utah,2022,3,,West
Utah,2022,4,,West
Utah,2022,5,50.9054441087613,West
Utah,2022,6,,West
Utah,2022,7,,West
Utah,2022,8,,West
Utah,2022,9,49.8301704980843,West
Utah,2022,10,50.6148645833333,West
Utah,2022,11,,West
Utah,2022,12,,West
Utah,2023,1,,West
Utah,2023,2,,West
Utah,2023,3,,West
Utah,2023,4,,West
Utah,2023,5,,West
Utah,2023,6,51.7784822134387,West
Utah,2023,7,,West
Utah,2023,8,,West
Utah,2023,9,,West
Utah,2023,10,,West
Utah,2023,11,,West
Utah,2023,12,,West
Utah,2024,1,,West
Utah,2024,2,,West
Utah,2024,3,,West
Utah,2024,4,,West
Utah,2024,5,,West
Utah,2024,6,,West
Utah,2024,7,,West
Utah,2024,8,,West
Utah,2024,9,,West
Utah,2024,10,,West
Utah,2024,11,,West
Utah,2024,12,,West
Vermont,2020,1,,Northeast
Vermont,2020,2,,Northeast
Vermont,2020,3,,Northeast
Vermont,2020,4,,Northeast
Vermont,2020,5,,Northeast
Vermont,2020,6,,Northeast
Vermont,2020,7,,Northeast
Vermont,2020,8,,Northeast
Vermont,2020,9,,Northeast
Vermont,2020,10,,Northeast
Vermont,2020,11,,Northeast
Vermont,2020,12,,Northeast
Vermont,2021,1,,Northeast
Vermont,2021,2,,Northeast
Vermont,2021,3,,Northeast
Vermont,2021,4,,Northeast
Vermont,2021,5,,Northeast
Vermont,2021,6,,Northeast
Vermont,2021,7,,Northeast
Vermont,2021,8,,Northeast
Vermont,2021,9,,Northeast
Vermont,2021,10,,Northeast
Vermont,2021,11,,Northeast
Vermont,2021,12,,Northeast
Vermont,2022,1,,Northeast
Vermont,2022,2,,Northeast
Vermont,2022,3,,Northeast
Vermont,2022,4,,Northeast
Vermont,2022,5,,Northeast
Vermont,2022,6,,Northeast
Vermont,2022,7,,Northeast
Vermont,2022,8,,Northeast
Vermont,2022,9,,Northeast
Vermont,2022,10,,Northeast
Vermont,2022,11,,Northeast
Vermont,2022,12,,Northeast
Vermont,2023,1,,Northeast
Vermont,2023,2,,Northeast
Vermont,2023,3,49.6466790476191,Northeast
Vermont,2023,4,,Northeast
Vermont,2023,5,,Northeast
Vermont,2023,6,,Northeast
Vermont,2023,7,,Northeast
Vermont,2023,8,,Northeast
Vermont,2023,9,,Northeast
Vermont,2023,10,,Northeast
Vermont,2023,11,,Northeast
Vermont,2023,12,,Northeast
Vermont,2024,1,,Northeast
Vermont,2024,2,,Northeast
Vermont,2024,3,,Northeast
Vermont,2024,4,,Northeast
Vermont,2024,5,,Northeast
Vermont,2024,6,,Northeast
Vermont,2024,7,,Northeast
Vermont,2024,8,,Northeast
Vermont,2024,9,,Northeast
Vermont,2024,10,,Northeast
Vermont,2024,11,,Northeast
Vermont,2024,12,,Northeast
Virginia,2020,1,,South
Virginia,2020,2,,South
Virginia,2020,3,,South
Virginia,2020,4,,South
Virginia,2020,5,,South
Virginia,2020,6,,South
Virginia,2020,7,,South
Virginia,2020,8,,South
Virginia,2020,9,,South
Virginia,2020,10,,South
Virginia,2020,11,,South
Virginia,2020,12,,South
Virginia,2021,1,,South
Virginia,2021,2,,South
Virginia,2021,3,,South
Virginia,2021,4,,South
Virginia,2021,5,,South
Virginia,2021,6,,South
Virginia,2021,7,,South
Virginia,2021,8,,South
Virginia,2021,9,,South
Virginia,2021,10,,South
Virginia,2021,11,,South
Virginia,2021,12,,South
Virginia,2022,1,,South
Virginia,2022,2,,South
Virginia,2022,3,,South
Virginia,2022,4,,South
Virginia,2022,5,,South
Virginia,2022,6,,South
Virginia,2022,7,,South
Virginia,2022,8,,South
Virginia,2022,9,,South
Virginia,2022,10,,South
Virginia,2022,11,,South
Virginia,2022,12,50.4996095890411,South
Virginia,2023,1,,South
Virginia,2023,2,,South
Virginia,2023,3,50.6136935933148,South
Virginia,2023,4,48.9916839214889,South
Virginia,2023,5,,South
Virginia,2023,6,,South
Virginia,2023,7,,South
Virginia,2023,8,,South
Virginia,2023,9,,South
Virginia,2023,10,39.8598292682927,South
Virginia,2023,11,100,South
Virginia,2023,12,,South
Virginia,2024,1,,South
Virginia,2024,2,,South
Virginia,2024,3,,South
Virginia,2024,4,,South
Virginia,2024,5,,South
Virginia,2024,6,,South
Virginia,2024,7,,South
Virginia,2024,8,,South
Virginia,2024,9,,South
Virginia,2024,10,,South
Virginia,2024,11,,South
Virginia,2024,12,,South
Washington,2020,1,,West
Washington,2020,2,,West
Washington,2020,3,,West
Washington,2020,4,,West
Washington,2020,5,,West
Washington,2020,6,,West
Washington,2020,7,,West
Washington,2020,8,,West
Washington,2020,9,,West
Washington,2020,10,,West
Washington,2020,11,,West
Washington,2020,12,,West
Washington,2021,1,,West
Washington,2021,2,,West
Washington,2021,3,,West
Washington,2021,4,,West
Washington,2021,5,,West
Washington,2021,6,,West
Washington,2021,7,,West
Washington,2021,8,,West
Washington,2021,9,,West
Washington,2021,10,48.2048669554456,West
Washington,2021,11,48.0364088669951,West
Washington,2021,12,,West
Washington,2022,1,,West
Washington,2022,2,,West
Washington,2022,3,49.5634903314917,West
Washington,2022,4,49.6076221889055,West
Washington,2022,5,50.9387145085804,West
Washington,2022,6,,West
Washington,2022,7,49.287388951522,West
Washington,2022,8,,West
Washington,2022,9,51.0461509433962,West
Washington,2022,10,48.9581424116424,West
Washington,2022,11,,West
Washington,2022,12,49.906798206278,West
Washington,2023,1,,West
Washington,2023,2,,West
Washington,2023,3,,West
Washington,2023,4,50.5315538140021,West
Washington,2023,5,,West
Washington,2023,6,,West
Washington,2023,7,,West
Washington,2023,8,,West
Washington,2023,9,51.1477611940299,West
Washington,2023,10,48.9133236363636,West
Washington,2023,11,,West
Washington,2023,12,,West
Washington,2024,1,,West
Washington,2024,2,,West
Washington,2024,3,,West
Washington,2024,4,,West
Washington,2024,5,,West
Washington,2024,6,,West
Washington,2024,7,,West
Washington,2024,8,,West
Washington,2024,9,,West
Washington,2024,10,,West
Washington,2024,11,,West
Washington,2024,12,,West
West Virginia,2020,1,,South
West Virginia,2020,2,,South
West Virginia,2020,3,,South
West Virginia,2020,4,,South
West Virginia,2020,5,,South
West Virginia,2020,6,,South
West Virginia,2020,7,,South
West Virginia,2020,8,,South
West Virginia,2020,9,,South
West Virginia,2020,10,,South
West Virginia,2020,11,49.5803078817734,South
West Virginia,2020,12,,South
West Virginia,2021,1,,South
West Virginia,2021,2,,South
West Virginia,2021,3,,South
West Virginia,2021,4,,South
West Virginia,2021,5,,South
West Virginia,2021,6,,South
West Virginia,2021,7,,South
West Virginia,2021,8,,South
West Virginia,2021,9,50.3715243445693,South
West Virginia,2021,10,,South
West Virginia,2021,11,51.1580103626943,South
West Virginia,2021,12,51.0070800894855,South
West Virginia,2022,1,50.8936919282511,South
West Virginia,2022,2,51.6074195068891,South
West Virginia,2022,3,50.2692103232031,South
West Virginia,2022,4,,South
West Virginia,2022,5,48.8201435185185,South
West Virginia,2022,6,51.6211012658228,South
West Virginia,2022,7,52.6352562620424,South
West Virginia,2022,8,,South
West Virginia,2022,9,,South
West Virginia,2022,10,49.8395443877551,South
West Virginia,2022,11,,South
West Virginia,2022,12,,South
West Virginia,2023,1,,South
West Virginia,2023,2,,South
West Virginia,2023,3,51.1888787878788,South
West Virginia,2023,4,49.2256771159875,South
West Virginia,2023,5,,South
West Virginia,2023,6,,South
West Virginia,2023,7,,South
West Virginia,2023,8,56.8402450980392,South
West Virginia,2023,9,,South
West Virginia,2023,10,,South
West Virginia,2023,11,,South
West Virginia,2023,12,,South
West Virginia,2024,1,,South
West Virginia,2024,2,,South
West Virginia,2024,3,,South
West Virginia,2024,4,,South
West Virginia,2024,5,,South
West Virginia,2024,6,,South
West Virginia,2024,7,,South
West Virginia,2024,8,,South
West Virginia,2024,9,,South
West Virginia,2024,10,,South
West Virginia,2024,11,,South
West Virginia,2024,12,,South
Wisconsin,2020,1,,Midwest
Wisconsin,2020,2,,Midwest
Wisconsin,2020,3,,Midwest
Wisconsin,2020,4,,Midwest
Wisconsin,2020,5,,Midwest
Wisconsin,2020,6,,Midwest
Wisconsin,2020,7,,Midwest
Wisconsin,2020,8,,Midwest
Wisconsin,2020,9,,Midwest
Wisconsin,2020,10,,Midwest
Wisconsin,2020,11,,Midwest
Wisconsin,2020,12,,Midwest
Wisconsin,2021,1,,Midwest
Wisconsin,2021,2,,Midwest
Wisconsin,2021,3,,Midwest
Wisconsin,2021,4,,Midwest
Wisconsin,2021,5,,Midwest
Wisconsin,2021,6,,Midwest
Wisconsin,2021,7,,Midwest
Wisconsin,2021,8,,Midwest
Wisconsin,2021,9,,Midwest
Wisconsin,2021,10,,Midwest
Wisconsin,2021,11,,Midwest
Wisconsin,2021,12,,Midwest
Wisconsin,2022,1,50.0799562922768,Midwest
Wisconsin,2022,2,50.0620499432463,Midwest
Wisconsin,2022,3,,Midwest
Wisconsin,2022,4,,Midwest
Wisconsin,2022,5,,Midwest
Wisconsin,2022,6,,Midwest
Wisconsin,2022,7,,Midwest
Wisconsin,2022,8,,Midwest
Wisconsin,2022,9,49.8816676616915,Midwest
Wisconsin,2022,10,49.755887063655,Midwest
Wisconsin,2022,11,50.7056663157895,Midwest
Wisconsin,2022,12,,Midwest
Wisconsin,2023,1,,Midwest
Wisconsin,2023,2,,Midwest
Wisconsin,2023,3,,Midwest
Wisconsin,2023,4,,Midwest
Wisconsin,2023,5,,Midwest
Wisconsin,2023,6,46.8311035856574,Midwest
Wisconsin,2023,7,,Midwest
Wisconsin,2023,8,,Midwest
Wisconsin,2023,9,,Midwest
Wisconsin,2023,10,48.6067482517483,Midwest
Wisconsin,2023,11,,Midwest
Wisconsin,2023,12,,Midwest
Wisconsin,2024,1,54.6407555555556,Midwest
Wisconsin,2024,2,,Midwest
Wisconsin,2024,3,,Midwest
Wisconsin,2024,4,,Midwest
Wisconsin,2024,5,,Midwest
Wisconsin,2024,6,,Midwest
Wisconsin,2024,7,,Midwest
Wisconsin,2024,8,,Midwest
Wisconsin,2024,9,,Midwest
Wisconsin,2024,10,,Midwest
Wisconsin,2024,11,,Midwest
Wisconsin,2024,12,,Midwest
Wyoming,2020,1,,West
Wyoming,2020,2,,West
Wyoming,2020,3,,West
Wyoming,2020,4,,West
Wyoming,2020,5,,West
Wyoming,2020,6,,West
Wyoming,2020,7,,West
Wyoming,2020,8,,West
Wyoming,2020,9,,West
Wyoming,2020,10,,West
Wyoming,2020,11,,West
Wyoming,2020,12,,West
Wyoming,2021,1,,West
Wyoming,2021,2,,West
Wyoming,2021,3,,West
Wyoming,2021,4,,West
Wyoming,2021,5,,West
Wyoming,2021,6,,West
Wyoming,2021,7,,West
Wyoming,2021,8,,West
Wyoming,2021,9,,West
Wyoming,2021,10,,West
Wyoming,2021,11,,West
Wyoming,2021,12,,West
Wyoming,2022,1,,West
Wyoming,2022,2,,West
Wyoming,2022,3,,West
Wyoming,2022,4,,West
Wyoming,2022,5,,West
Wyoming,2022,6,,West
Wyoming,2022,7,,West
Wyoming,2022,8,,West
Wyoming,2022,9,,West
Wyoming,2022,10,,West
Wyoming,2022,11,,West
Wyoming,2022,12,,West
Wyoming,2023,1,54.4882371794872,West
Wyoming,2023,2,,West
Wyoming,2023,3,,West
Wyoming,2023,4,,West
Wyoming,2023,5,,West
Wyoming,2023,6,,West
Wyoming,2023,7,,West
Wyoming,2023,8,51.288040201005,West
Wyoming,2023,9,,West
Wyoming,2023,10,53.957676,West
Wyoming,2023,11,100,West
Wyoming,2023,12,,West
Wyoming,2024,1,,West
Wyoming,2024,2,,West
Wyoming,2024,3,,West
Wyoming,2024,4,,West
Wyoming,2024,5,,West
Wyoming,2024,6,,West
Wyoming,2024,7,,West
Wyoming,2024,8,,West
Wyoming,2024,9,,West
Wyoming,2024,10,,West
Wyoming,2024,11,,West
Wyoming,2024,12,,West
